repo,before,after,Loc,AvgAssignment,AvgBlankLines,AvgColon,AvgComment,AvgDash,AvgEnvLenght,AvgEnvVariable,AvgIfStatement,AvgIndentation,AvgKeyword,AvgLineLenght,AvgNumber,AvgParenthesis,AvgScriptLenght,AvgSpace,MaxEnvLenght,MaxEnvVariable,MaxIndentation,MaxLineeLenght,MaxNumber,MaxOccurencesCharacter,MaxOccurrencesEnv,MaxScriptLenght
chef-cookbooks/docker,692c1221a83dfccbbc5dfed9e103eaeb556fbd4a,849a8cebd350ad7ef1c87ad399cdbbbf3c49228c,-1.0,-0.014518002322880363,0.003016591251885359,0.009872241579558627,0.0007541478129713397,-0.028455284552845406,0.01838235294117574,-0.0131975867269985,0.0,0.0034843205574914826,0.006938775510204054,-0.2126696832579178,-0.06620209059233462,0.0034843205574912883,0.0,0.0008163265306122547,0.0,0.0,0.0,0.0,0.0,-3.0,-1.0,0.0
AOMediaCodec/SVT-AV1,6a208489ef1a07b02552b32c676ff50ac27d076d,592a584827e16c741f94e986a526b5179ad65dda,31.0,-0.026455026455026454,0.0,-0.038634321653189585,0.0016633399866932755,-0.032345013477088846,0.0,-0.0178128591302244,0.009526401741970607,1.022802879090304,-0.043226514924628145,-0.8749168330006647,-0.07487271638215043,0.030747728860936407,-2.0431034482758648,1.3145527127563064,0.0,0.0,10.0,0.0,0.0,70.0,0.0,0.0
stephanenicolas/robospice,cf71c71e136d9d239076d758e9282c196f52c71f,9568db52c24c19ee7b08b70fd91a91d2931ede90,-1.0,-0.06187766714082499,0.0027281746031745935,0.013513513513513487,0.003720238095238082,0.007823613086771264,0.0,-0.014880952380952384,0.00039215686274509873,-0.050980392156862786,0.0063775510204081565,-0.49727182539682246,-0.07539118065433859,0.008534850640113834,0.0,-0.21946060285563185,0.0,0.0,0.0,0.0,0.0,-3.0,-1.0,0.0
hunkim/word-rnn-tensorflow,4aabb239ea1f177379bd9be81d74e6d9fc69cec6,03a9efc56c50841d93fb73d92e6646170c3c3acb,3.0,0.06722689075630256,-0.007936507936507936,-0.04201680672268904,-0.023809523809523808,0.11764705882352944,0.0,0.0,-0.011111111111111113,0.3555555555555556,-0.033333333333333326,3.3571428571428577,0.5294117647058822,0.13445378151260512,5.125,0.5328947368421053,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
phalcon/incubator,3c8d9302c665f3ea6d91dae9ef3c00ffb847eee9,f38f03f20b3c6c9e9c89c9989edb7f8902f6be7d,-1.0,0.006060606060606044,0.0024038461538461453,-0.01077441077441077,0.00048076923076922906,-0.005387205387205274,0.0,0.0024038461538461453,0.0,0.002693602693602859,-0.010576923076923095,-0.48798076923077005,0.0016835016835017313,0.004040404040404039,-0.12631578947368638,-0.033653846153846256,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0
mapnik/mapnik,6344b24193f19a0c3feb4652d0edd0a8ce2e3e1f,e26132cf9feade2d115c6d05b87821bbecb96173,-17.0,-0.033333333333333354,0.07936507936507936,0.1166666666666667,-0.31746031746031744,0.25,0.0,0.0,0.0,0.21428571428571425,0.08750000000000002,-14.538095238095242,0.19999999999999998,0.0,13.055555555555557,0.3838383838383841,0.0,0.0,0.0,-58.0,1.0,-2.0,0.0,0.0
node-inspector/v8-profiler,d7a5f5224b124440850039053dde06b050f6e8da,74f4717ea068f14abbb8c32221bb5b37087ccde6,1.0,0.01010101010101011,-0.0029838022165387668,-0.006734006734006703,0.0,-0.002693602693602637,-0.3095238095238093,0.013213981244671782,-0.0020202020202020193,0.02760942760942786,-0.0038363171355498826,0.08290707587382684,0.009427609427609451,-0.008080808080808077,0.0,0.033034953111679144,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
webpack/webpack,765a7f104769755dccb3ac6854cb94c3c91e7fd3,7038d9cb011a7070f9c430a3426c956641b0413a,6.0,-0.03409090909090909,0.14285714285714285,0.011363636363636354,0.07142857142857142,0.26136363636363635,0.0,-0.053571428571428575,0.0,-0.022727272727272707,-0.08653846153846156,4.5,-0.23863636363636365,0.0,18.0,0.40384615384615374,0.0,0.0,0.0,72.0,0.0,11.0,0.0,18.0
tiny-dnn/tiny-dnn,10e4d1f87da13f0d208e835727cc30b0ab06ffdc,93b09aaf158591adcb0543f852108aeb760bf862,-13.0,0.12820512820512814,0.0,0.11538461538461542,0.012820512820512817,-0.2564102564102564,0.0,0.0,0.025641025641025633,-0.44871794871794846,0.11538461538461542,1.6923076923076934,-0.07692307692307687,0.06410256410256407,0.0,-0.18589743589743613,0.0,0.0,0.0,0.0,0.0,-27.0,0.0,0.0
VirusTotal/yara,9be9bb3737a7e316d6e90770c52a9bbc5138f5a7,cfecd1105394d2697c95911786c947737e477bac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.211538461538467,0.0,0.0,1.0769230769230802,0.05769230769230749,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
encode/apistar,e984f06f223a4ba3cc641e6a0e5bcaa54dc42e19,364c9871ab6fc76496a8cf3a74ac8044a0a79126,-5.0,-0.07142857142857142,0.022556390977443608,-0.1428571428571429,0.0,0.09999999999999998,-4.0,-0.05263157894736842,0.0,-0.4285714285714284,-0.11654135338345861,-0.07142857142857117,-0.028571428571428525,0.0,0.0,-0.3496240601503757,-4.0,-1.0,-2.0,0.0,0.0,-3.0,-1.0,0.0
puppetlabs/puppetlabs-ntp,70b3cf7fd125c07b01217e9217de72667a21fcd1,fc17c9b78478eda36e509f312f84a644757b88b3,20.0,-0.003809523809523818,0.0,0.05028571428571427,0.0,-0.04342857142857143,-0.282828282828282,-0.0007619047619047692,-0.001550868486352358,0.2239999999999993,0.02361904761904765,0.4853333333333367,-0.0754285714285714,0.05180952380952386,0.0,0.2506666666666666,0.0,0.0,0.0,0.0,0.0,64.0,2.0,0.0
WeblateOrg/weblate,c29b88f181092daf11be3164cddcdc8b10cd2869,24ff79144366d4536e3265fb85d28fbbd30f6308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04545454545454586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
opensourcepos/opensourcepos,4d8006da2e8eab74a8ba835f37006d295ab5a0b9,3b411bbefc8c107eea769eb5352fd59b60ff5dbb,1.0,-0.004723346828609976,0.0,0.006747638326585759,0.0,-0.031039136302294157,0.0,-0.0006747638326585689,0.0,0.0026990553306343035,0.0080971659919028,-0.3502024291497996,-0.0080971659919028,-0.012145748987854199,0.0,-0.04318488529014797,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
dc-js/dc.js,b741b1a44afd1397de0cca53641b647be7064ac1,45376f350bbdaaa1bce191535401e9dcff5b2a07,-5.0,0.04999999999999999,-0.008771929824561403,-0.050000000000000044,0.010964912280701754,0.012499999999999956,-1.666666666666667,0.024122807017543824,0.024999999999999994,0.07499999999999996,-0.03508771929824561,4.0131578947368425,0.8250000000000002,0.09999999999999998,0.0,0.3355263157894739,-5.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0
keyboardio/Kaleidoscope,92a5b252f710862343cca735a39165fbba309f54,758471a94125a9a2553e916b57e3219b7640f69f,-2.0,0.010582010582010581,0.0005947071067499247,0.023809523809523725,0.018733273862622656,-0.10978835978835999,0.0,0.005947071067499254,0.0,-0.03174603174603163,0.022328548644338087,0.3294677371394563,0.012566137566137559,0.0,2.169642857142854,-0.17129186602870794,0.0,0.0,0.0,0.0,0.0,-7.0,0.0,0.0
mapnik/mapnik,93570f820a6c5675dea9c686077f1ec99739607f,3e8b7011941a8f42b8b95f5c672d0a3a341f65ba,1.0,-0.012820512820512803,-0.011695906432748537,-0.044871794871794934,-0.005847953216374269,-0.04487179487179471,0.0,0.0,0.0,0.02857142857142858,-0.02573529411764708,-0.41228070175438347,-0.025641025641025605,0.0,-4.976190476190482,-0.023391812865497297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simbody/simbody,a834ea26c59bb8bfd5b672034ce32bfe2069d321,ed2dd360d8329fed8d5d0d27a02bc68b6493bc6a,29.0,0.2333333333333334,0.12727272727272726,0.016666666666666663,0.09650349650349649,-0.5166666666666666,5.0,0.03636363636363636,0.13377926421404682,-0.18729096989966565,-0.03378378378378377,4.192307692307693,1.2000000000000002,0.6333333333333333,16.4,0.3563134978229323,5.0,1.0,0.0,-16.0,4.0,11.0,5.0,-17.0
TYPO3-Solr/ext-solr,bcbfe530f1dbebdfe86dd5cb71fa305f7d53dfef,ba4b1913ce459ff561895ba491f8931fee383e72,1.0,-0.006060606060606044,-0.0026395173453997167,-0.013131313131313216,0.0,0.050000000000000044,0.0,-0.004524886877828038,0.0,-0.0121212121212122,-0.009803921568627416,0.8548265460030162,0.0015151515151515804,0.0,4.428571428571427,0.05731523378582226,0.0,0.0,0.0,18.0,0.0,8.0,0.0,18.0
angular/protractor,f5dbe13ad6755ae812627d8056527e351db8b34c,6064b6969d930d70cf7ebb7e5bab0621f742e9c2,-1.0,0.006763285024154575,0.002539912917271403,0.011111111111111072,0.0,-0.0009661835748792091,0.0,0.004354136429608135,0.0,0.01352657004830915,0.00834542815674888,0.17706821480406454,-0.02753623188405807,0.0,0.0,0.0010885341074016175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dobiasd/frugally-deep,f9f628da82520822fc98b896621ff344f8d8b712,3c2e20df794220524b6dbe25187e46bd8ac6b296,-10.0,0.02749326145552561,0.011961722488038284,0.09164420485175206,0.10606060606060606,0.09622641509433949,0.0,0.005980861244019142,0.0,-0.09999999999999964,0.07582515611061552,2.833333333333332,0.025336927223719663,0.036657681940700806,10.3021978021978,0.4437799043062203,0.0,0.0,0.0,0.0,0.0,-15.0,0.0,0.0
yourlabs/django-autocomplete-light,70b7f05f0c055607828a6647b6bc94bd4bc0e99c,752c950f91b0e0c0e8f52943483c362578dade5a,-13.0,-0.03801452784503634,0.010620915032679742,-0.12445520581113795,-0.006535947712418305,0.045762711864406835,-0.758064516129032,-0.03137254901960784,0.0,-0.2896049098580744,-0.0985416666666667,-2.0859477124182995,-0.04092009685230025,0.04794188861985477,0.0,-0.42739771965124085,0.0,-1.0,0.0,0.0,0.0,-18.0,2.0,0.0
datamapper/dm-core,6fdfc72557b5fef946abc91b8ddcbfd960b1ac6d,900af9028fb65afa1a4eac2a0a70b235e48389d0,10.0,0.0013175230566535023,-0.027777777777777776,0.11857707509881427,-0.05555555555555555,-0.18511198945981566,0.0,0.0,0.0,0.2534161490683229,0.1265984654731458,-4.1316425120772955,-0.1699604743083004,0.0,-15.571428571428577,-0.10386473429951693,0.0,0.0,0.0,-17.0,0.0,7.0,0.0,-37.0
apache/zeppelin,d5d05dcfa174d236e7ac36b6d01a855715d50192,aa5068f5e44300a8a9da188302846be520ed3e42,-1.0,0.0,-0.007442021460713044,0.0,0.0019903080650744143,0.03174603174603208,0.0,0.005538248528902723,0.0,0.0,0.004901960784313764,0.5668916580131551,0.047619047619047894,0.0,0.0,0.062113932738504296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ApiGen/ApiGen,1ceb7f7ac50aeb83b36fef0eac7a9007e3f5373f,067d6bceaf6c779695b3f16f3027a5e6bda53100,0.0,-0.1739130434782609,0.0,0.0,0.0,0.0,1.0,-0.05555555555555555,-0.06666666666666668,0.0,0.0,-2.1111111111111107,-0.17391304347826086,-0.34782608695652173,-6.900000000000002,-0.5,0.0,-2.0,0.0,-6.0,0.0,-2.0,0.0,0.0
jaggedsoft/php-binance-api,ef8f00743484f7ef6d1acc81cd6a30e3e712839d,5ddc8c7cd906b2fbd840202e781cb6e2517945e1,-1.0,0.0012820512820512775,0.003546099290780147,0.013461538461538414,0.0,-0.004487179487179471,0.0,0.002216312056737585,0.0,0.03076923076923066,0.009308510638297851,0.18439716312056476,0.0038461538461538602,0.0012820512820512775,2.7179487179487225,-0.014627659574467877,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0
apache/incubator-heron,7e249efc9ccd3a129c916361b60361a457452132,9d24c943c8a5ec51c25c58a7953f9f9447510e97,2.0,0.02009702009702008,-0.007202881152460983,-0.018018018018018056,-0.002400960384153661,0.04088704088704098,0.0,-0.0008003201280512191,0.0,0.16666666666666652,-0.010869565217391297,0.591036414565826,-0.051975051975052144,0.0,0.0,0.1716686674669865,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
ARMmbed/mbed-os,82811f5f338ba9fea4107be9737c70eb904a2e74,32a8b401b2ec9ba4e63a649e86e852f92e5cbc21,10.0,-0.012955223880597,0.0023000255558395105,-0.0007164179104477419,-0.01181957577306414,-0.16268656716417906,-0.1363636363636367,0.0013416815742397226,-0.0003248862897985705,0.1838856400259914,0.0007662835249042654,-1.7693585484283147,-0.034925373134328364,-0.010746268656716434,-2.5063291139240533,-0.07034244824942526,0.0,0.0,0.0,-25.0,0.0,-2.0,0.0,-52.0
GitSquared/edex-ui,a69bc571c2f3978a47648516905cab8535d0e29e,ca3af981eebc0b5f26e8a30f2e1436d29884af3f,-2.0,-0.021739130434782594,0.0026052974381241822,0.01976284584980237,0.0,0.012845849802371578,0.0,0.0,-0.031620553359683834,0.0039525691699604515,0.015631784628745093,-0.4233608336951846,0.11857707509881399,-0.12252964426877466,0.76111111111112,-0.21189752496743353,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0
pyro-ppl/pyro,2d7893e25df2bf50bd1246f7cfbc99d348e61c72,171651796ed9164a608acf26bc915c39c0022c3d,-4.0,0.009517629245078985,0.00394736842105263,0.023794073112697434,-0.023026315789473686,0.009085009733938998,0.0,0.008552631578947367,0.000772200772200771,0.28880308880308814,0.020091324200913308,-0.7717105263157897,0.013627514600908497,0.03158122431321652,-2.5833333333333357,0.07368421052631469,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0
bolt/bolt,955cfa4df7b2a56d460cca5fb1d96461a4e1b5eb,461533c54c7561aef43a94dd99423c305d5240bb,-3.0,-0.00724637681159418,0.005283757338551853,0.013043478260869545,-0.04598825831702544,-0.05265700483091784,0.0,0.0,-0.002630040911747511,0.04617182933956743,0.013468013468013462,0.5195694716242656,-0.0879227053140097,-0.02608695652173898,0.015000000000000568,-0.13608428446005316,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0
MongoEngine/mongoengine,4c31193b82ca665fe27b1ddce3cbacbb2b7fcd32,5f00b4f923840e67f2ef81a0f8eeb2f023805c36,10.0,0.028910529519172223,-0.014827170790473548,-0.020389531345100353,-0.003984802149939737,0.26841144248326243,0.7999999999999998,0.031137058659994443,-0.00572929100023872,0.6507519694437813,-0.0005574136008918429,-0.10434621443795677,0.29153986609859994,0.5958612294583079,-1.7789473684210577,0.6445977011494253,4.0,0.0,0.0,0.0,0.0,-8.0,8.0,60.0
matplotlib/matplotlib,bc424da1fbdd6e037269b4646f2c9555efa98c1e,8aced305127ee11a80813e8bc001d8509917c19a,-1.0,0.010582010582010581,0.0040485829959514,0.013227513227513199,0.0033738191632928516,0.021164021164021163,0.0,0.0040485829959514,0.0009469696969696961,-0.015151515151515138,0.0089126559714795,0.3353576248313068,0.08465608465608465,0.005291005291005291,2.007575757575758,-0.01686909581646434,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0
kontena/kontena,0d1fd75536618ca7036c036fa50940b8b6406ab8,048e32fb7b7085a90f0c98f85c0a3f66c0690bca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11111111111111072,-0.05555555555555558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nlohmann/json,9b07504e2305b81331712b8b4c5b0df9c7dede6a,7614aa31c0f8807758655b492f09ec9586aa89db,-1.0,-0.13513513513513514,-0.020084566596194495,0.0,0.0005285412262156439,-0.1351351351351351,0.0,0.0015856236786469385,-0.13513513513513514,0.9729729729729728,0.016057585825027698,-3.2521141649048637,-0.27027027027027023,-0.2702702702702703,-23.33333333333333,-0.05370985603543765,0.0,0.0,0.0,-33.0,-2.0,-5.0,-5.0,-42.0
openmm/openmm,3924b168a74a1ee037dd117349dacee9fcc848e9,23143e82415a17bf4ac25fecaad5791af3afcf7b,0.0,0.0,0.0,0.0,0.0,-0.040000000000000036,0.0,0.0,0.0,0.0,0.0,0.33962264150943255,0.0,0.0,0.9411764705882391,-0.03773584905660332,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0
sinatra/sinatra,59ab2b034fe3510ef22f7c4d0611e1a5585c6a8b,8c257d45051d9f92660c2f7d0f2f04341da092a8,-6.0,0.013468013468013462,0.02797202797202797,0.010101010101010166,0.0,-0.2222222222222222,0.0,0.0,0.0,-0.2828282828282829,-0.006993006993007034,0.38694638694638783,0.303030303030303,0.0,0.0,-0.41724941724941744,0.0,0.0,0.0,0.0,0.0,-7.0,0.0,0.0
MISP/MISP,4d81603e6f850046f4bfc86aedfc07fd8bffdd9d,dfbc3e687832ccdf2aa5026135fcf5c2842c5131,-10.0,0.002264492753623188,0.005065214638470303,-0.0036231884057971175,-0.013802709889831594,-0.14877717391304346,0.0,0.0,0.0,0.11877451710611275,-0.005238095238095236,-1.522772360812123,-0.08786231884057971,0.002264492753623188,-0.8720238095238102,-0.05301591321598842,0.0,0.0,0.0,0.0,0.0,-34.0,0.0,0.0
Linuxbrew/brew,78933b3ee91a9bfd71128bd7e7e46b9af9ef30e2,7592b27f43a65519f6126cef7088eec69a14a56a,14.0,-0.04545454545454544,-0.01464945936519009,-0.09545454545454546,0.04918032786885246,-0.359090909090909,0.0,0.0,0.08072100313479624,-0.153605015673981,-0.07666911225238443,-5.664457621206836,-0.04090909090909095,0.13636363636363638,-16.251358695652172,-0.14091384722706657,0.0,0.0,0.0,12.0,0.0,-8.0,0.0,12.0
moodle/moodle,cf6cdd99d419bae4139c45f5b27bc842bf2da224,b226665e806e22bd698b71f54a3673d3fbb5e1c1,6.0,-0.0032865418894830745,0.00020408163265306367,0.0004734848484848342,-0.0042176870748299455,-0.014427361853832421,0.0,-0.0007482993197278909,0.0026217974246648124,-0.025620602681533988,0.001167238314148722,-0.33999999999999986,-0.011976381461675567,0.003453654188948274,-0.46865489957394857,-0.060758899771274244,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
mobolic/facebook-sdk,08629a753db09326e8e4307efa9b84feeaebb26a,c8bce69295638a4fa49b5b0281732294f5ebe242,1.0,-0.008771929824561403,0.0,-0.017543859649122806,0.0,0.06140350877192979,0.0,-0.005847953216374269,0.0,0.03508771929824528,-0.017543859649122806,0.6549707602339172,-0.052631578947368585,0.0,1.3095238095238102,0.23099415204678397,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
thepracticaldev/dev.to,b43575aa21d051ef70f1c7c3aa8f8de63a4a308d,619aa0a684d9be68f2931e2fd1ba837995b72a16,-1.0,0.004166666666666707,0.00010519671786240331,-0.004714912280701755,0.00010519671786240331,0.0156798245614036,0.0,0.0024195245108352414,0.0007517182130584305,0.03221649484536071,-0.005154639175257714,0.25289290974121315,0.022368421052631593,0.001973684210526322,0.0,0.04723332632021915,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0
analogdevicesinc/libiio,04d52b2c632f15212be0ca95a1c973eb9d456c4e,fc4961f681ced6ece8c2760602a3e6f6bdfc35e4,-12.0,-0.07776378336651363,0.00436507936507937,0.030349815138341563,0.0023809523809523794,-0.11737699589647743,0.6944444444444446,-0.03730158730158731,0.004974936871066218,-0.2541740474126559,0.024904214559387072,0.001984126984126533,0.15357737780847547,0.03900377849104136,0.0,-0.16904761904761934,0.0,0.0,0.0,0.0,0.0,-12.0,-3.0,0.0
openatx/uiautomator2,9422993443fb84e19ff7b9ecd0cd2debd245bff9,8584ebfa146d4ee50583103721a2c5a30df4c2e4,1.0,-0.0032679738562091526,0.0,0.016339869281045694,0.0,-0.019607843137254943,0.0,0.0,0.0,0.045751633986928164,0.016339869281045694,-1.973856209150327,-0.379084967320261,0.0,0.0,0.045751633986928386,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
symfony/symfony,3db0684037693e07cec361dd773efc8b43dbcae3,d0428bae0a15dde3fa6f97939c0e5206097cf41f,-11.0,-0.013724493500835044,0.0032448377581120874,0.00878658049524364,0.0020396123050990256,0.010420448769152602,0.0,0.0006489675516224182,-0.007111528822055138,-0.14786967418546304,0.004125952142802189,-0.08327855035819454,0.03532786290029777,-0.03514632198097445,0.08341636567443089,-0.19716814159292007,0.0,0.0,0.0,0.0,0.0,-17.0,0.0,0.0
Bareflank/hypervisor,f3b3b984cb93de5a4332be1ab66e03b65400077d,356c8b1ceba1f433358df9abbc969771b43a7d4f,2.0,0.0016601227963846388,-0.00028933590520804214,0.004189833724208836,0.0119592174152659,-0.010883027220743635,0.0,-0.0001928906034720304,-6.493506493506461e-05,-0.11600649350649395,0.0035832101012399087,-0.04309727197574986,-0.008827637091886498,0.0015020158633956004,0.0,-0.0966375927678973,0.0,0.0,0.0,0.0,0.0,-7.0,0.0,0.0
apereo/cas,1b8ccfb082c49e677e19564c14ef8b6674c80b50,d9f08d741c7724bf1c7b8ebc9a32625cb4b9c20d,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-0.026785714285711748,0.0,0.0,-0.055555555555557135,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NodeBB/NodeBB,b47f1769e4d867be9448dd8c2f6dacf5459744de,f65922297d5d8f9a146c4ebdf6d11c5d6d61ab40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025641025641029103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swig/swig,6077b808f737c1d05df158e31ce50f9189bf9506,065c06159ee51e5babce59b542b75c2467449eef,-1.0,0.0014808671958299602,7.017248396558751e-06,-0.00017029972752047318,-0.0025612956647439386,-0.0007552422698732242,0.0,0.001185914979018432,0.00012972412003805361,0.013520136066188293,-0.0002651113467656563,-0.10129398060432493,-0.01221715436559645,0.00016289539154128174,0.0,0.013870768877865203,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0
pivotal-legacy/projectmonitor,f2294bd2d7a79a6ff5cb811a855f578d52fa9924,74da90381e6c72412b575e46dc4ab12316cb82bb,7.0,0.08333333333333333,-0.00588235294117645,0.11904761904761907,0.0,0.32142857142857145,0.0,0.0,0.0,0.023809523809523947,-0.08823529411764708,3.7941176470588243,-0.011904761904761862,0.0,27.0,0.7411764705882353,0.0,0.0,0.0,2.0,0.0,11.0,0.0,31.0
scikit-image/scikit-image,5d8af3dd6430fb32f4e93fa5d7c96d2320ff2adc,78f8b57ce5bfc5cc21b4b6e9a40c8a3fb5ec3c74,6.0,-0.026398601398601396,-0.003019323671497584,0.0145104895104895,0.0051328502415459165,-0.023776223776223793,0.14333333333333442,-0.014794685990338174,-0.001536885245901641,0.102202868852459,0.015789473684210464,-0.458937198067634,-0.04020979020979021,-0.01573426573426573,0.0,0.08399209486166015,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,0.0
cyberbotics/webots,a892f857f4b218fc90bc0052df8932ab1f564f52,6ef774bf3c951f4b3949f8710dfa4cb13fd08488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010169491525424235,0.0,0.0,-0.02150537634408778,0.003389830508474745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
keyboardio/Kaleidoscope,2856519cf8af30becaf71ed1c80166e44f90003d,5457003c13682c7454fb4bb3d48d35f0f6da83bd,-7.0,0.023809523809523808,0.0,0.0,0.0,0.16666666666666663,0.0,0.0,0.0,-0.9999999999999998,0.04761904761904756,-1.5,0.023809523809523808,-0.6190476190476191,0.0,-1.0952380952380953,0.0,0.0,-2.0,0.0,0.0,-17.0,0.0,0.0
MarlinFirmware/Marlin,fb608938f86e114b9e9f17e920388717dd3f247e,ba100e95480b2b7a596dfcccdc0e182ae6d7c51b,6.0,0.0028860028860028877,-0.0003177867915451042,0.009812409812409814,0.07379715492547456,-0.026118326118326096,0.0,-2.648223262875912e-05,0.0,-0.15077439820862093,0.008881922675026119,0.05222737644935194,0.055772005772005806,-0.06320346320346315,0.03232630955402982,-0.3552318984469185,0.0,0.0,0.0,1.0,0.0,-113.0,0.0,-51.0
openscad/openscad,cedbbca24a000fe5c382ed8cfc96d706a825bf91,56f815864e9895b78b17e340e5e08fed26368d19,2.0,-0.009783368273934334,-0.0011689070718877842,-0.005066387141858919,-0.00029222676797194605,-0.005066387141858919,0.0,-0.00686732904734072,-0.0006734006734006731,0.0732323232323231,-0.0037810042347247164,-1.0435417884278166,-0.18029350104821873,-0.0031446540880503138,0.0,0.058883693746347276,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
supercollider/supercollider,938de18de1bd4695aa3788f3c1b5624ebf47817f,6d7e02860f24adceb5be903fc1b697c811f9cfd0,1.0,-0.006628787878787873,-0.0022727272727272596,0.006628787878787845,-0.0051948051948051965,-0.017045454545454586,0.0,0.0,-0.0018939393939393923,0.015151515151515138,0.010897435897435859,-0.3113636363636374,-0.032196969696969724,-0.015151515151515138,0.0,0.007692307692307665,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
winder/Universal-G-Code-Sender,aa091b64149e18001fe846518a08a25901f0e61c,382d294d4dc9381a8fb0aadf96b18f8252ac8d4f,1.0,-0.009057971014492738,-0.006451612903225823,0.012681159420289911,-0.0010752688172043015,-0.025362318840579712,0.0,-0.008602150537634412,0.0,0.07333333333333325,0.014942528735632177,-2.0086021505376266,-0.5507246376811601,0.0,0.0,0.06989247311827973,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
libgeos/geos,0871d2d5f08b57b1cb1f750cb7946b02a6d2433f,dd8bc1a5c7b47318746a01cb0bce870949929382,3.0,-0.05921052631578949,-0.027924528301886797,0.02796052631578949,0.005283018867924538,-0.024671052631578982,0.0,-0.009056603773584915,0.0,1.136222910216718,0.0527777777777777,1.8275471698113215,0.2894736842105263,0.0,0.0,0.9714285714285715,0.0,0.0,0.0,4.0,10.0,9.0,-1.0,0.0
serialport/node-serialport,32629593dbc473b82ab2096fc2fef317a747d222,1400895eb7755065499d8a10ac4da2287d8ffc50,-8.0,-0.04683544303797471,0.04897263919940381,0.006329113924050611,-0.019482593420632383,-0.35497287522603993,0.0,0.025550942190993298,-0.0027870680044593116,0.1692585895117542,0.02512202124605223,-4.883956137549237,-0.07070524412296564,-0.18553345388788423,-6.237931034482763,-0.3797014068331901,0.0,0.0,0.0,0.0,0.0,-40.0,0.0,-36.0
xenia-project/xenia,741685d7e8bb378d72d6a242219e6f4967b8d80b,73d48e188b849a718a7c11a79338a745e5a0d0fd,6.0,-0.08333333333333331,0.0,0.01666666666666672,-0.055555555555555525,-0.31666666666666665,0.0,0.0,0.0,0.5186335403726707,0.02307692307692305,-1.966666666666665,0.2,0.0,0.0,0.22268907563025175,0.0,0.0,4.0,0.0,2.0,5.0,0.0,0.0
microsoft/OMS-Agent-for-Linux,b137d24757d573a5d1984829302cd162ae744e2b,ac5f36fafe6a7704f4d95b6e4b5ee8329fe069ca,0.0,0.0,0.0,0.0,0.0,0.030303030303030276,0.0,0.0,0.0,0.0,0.0,0.12244897959183731,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
