FileName,Loc,AvgAssignment,AvgBlankLines,AvgColon,AvgComment,AvgDash,AvgEnvLenght,AvgEnvVariable,AvgIfStatement,AvgIndentation,AvgKeyword,AvgLineLenght,AvgNumber,AvgParenthesis,AvgScriptLenght,AvgSpace,MaxEnvLenght,MaxEnvVariable,MaxIndentation,MaxLineeLenght,MaxNumber,MaxOccurencesCharacter,MaxOccurrencesEnv,MaxScriptLenght,Readable
6598917674f0ade0c4e92e8887332adbc0b73f46.yml,21,0.047619047619047616,0,0.8571428571428571,0,0.2857142857142857,0,0,0,2.1904761904761907,0.8571428571428571,10.80952380952381,0.19047619047619047,0,0,2.9523809523809526,0,0,4,26,2,20,0,0,0.0
07b563b65c4abbead8228087bf3874ead686729e.yml,32,0.96875,0,0.71875,0,0.875,8.551724137931034,1.03125,0,1.25,0.34375,37.875,2.78125,0,22.6,3.21875,10,2,2,180,31,64,15,32,0.0
280cc1f602b5ac630c34d17402da2000d4383ede.yml,9,0,0.2222222222222222,0.5714285714285714,0,0.42857142857142855,0,0,0,0.8571428571428571,0.4444444444444444,6.777777777777778,0.42857142857142855,0,8.0,1.2222222222222223,0,0,2,16,3,7,0,11,0.0
c9bcd3b068b2185352f794f75cb8b07f71ad59ce.yml,6,0,0,0.6666666666666666,0,0.6666666666666666,0,0,0,0.6666666666666666,0.6666666666666666,16.166666666666668,0.3333333333333333,0,39.0,1.8333333333333333,0,0,2,37,2,9,0,39,0.0
55f426f6338d374dc790ebfba89665b76caf420b.yml,20,0.2631578947368421,0.05,0.47368421052631576,0,0.9473684210526315,16.0,0.2,0,1.0526315789473684,0.45,19.7,0.631578947368421,0,32.8,2.4,16,1,2,45,4,36,5,45,0.0
900af9028fb65afa1a4eac2a0a70b235e48389d0.yml,46,0.30434782608695654,0,0.391304347826087,0,1.2391304347826086,0,0,0,1.7391304347826086,0.391304347826087,21.67391304347826,0.7391304347826086,0,49.857142857142854,3.6739130434782608,0,0,4,77,3,100,0,66,0.0
9b5062358a0ed9c7a82c19cc0225c68bd2833756.yml,47,0.34210526315789475,0.1702127659574468,0.7631578947368421,0.0851063829787234,0.7631578947368421,2.0,0.14893617021276595,0.05263157894736842,2.3684210526315788,0.5652173913043478,18.148936170212767,0.9210526315789473,0.10526315789473684,58.333333333333336,3.9347826086956523,2,1,6,87,15,66,10,102,0.0
c4a0e491b1da57e0571317a4137eaeeed86651ad.yml,4,0,0,0.5,0,0.5,0,0,0,1.0,0.5,7.25,1.5,0,0,1.75,0,0,2,13,3,4,0,0,0.0
40a161cc1d5b55a1222e6a3275ae7d73bf34cfc0.yml,5,0,0,0.6,0,0.4,0,0,0,0.8,0.6,10.0,1.2,0,0,1.6,0,0,2,21,3,4,0,0,0.0
9c3678e980c3728a031fc8ddb6889caae0f44fe7.yml,52,0.4772727272727273,0.15384615384615385,0.5,0,2.3636363636363638,10.5,0.11538461538461539,0.22727272727272727,2.6818181818181817,0.40384615384615385,28.71153846153846,1.25,0.9090909090909091,89.76923076923077,5.269230769230769,19,1,8,166,36,141,7,180,0.0
a06e7d5ea1bba84389b394562af8ec616a2860f8.yml,176,2.0186915887850465,0.11931818181818182,0.11214953271028037,0.2727272727272727,1.4672897196261683,2.0,1.1420454545454546,0.05970149253731343,2.4477611940298507,0.0703125,21.414772727272727,3.794392523364486,0.42990654205607476,30.083333333333332,5.141935483870967,2,4,8,171,9,216,57,187,0.0
0e2e8c446d3d4c222126fcbfa322cdd4a0f17ff5.yml,86,0.24242424242424243,0.16279069767441862,0.6666666666666666,0.06976744186046512,1.5,15.125,0.11627906976744186,0.041666666666666664,4.222222222222222,0.5125,23.88372093023256,1.0151515151515151,0.3939393939393939,63.35,5.72093023255814,27,2,8,200,8,157,6,219,0.0
f046beea5c3f6369855f957f1b49b0f3eb54921d.yml,21,0,0.23809523809523808,0.5625,0,0.875,0,0,0,0.5,0.42857142857142855,9.142857142857142,0.5,0,39.5,1.1428571428571428,0,0,4,58,2,15,0,61,0.0
d5985f24121888336b83c2648186e4db3ce8678a.yml,55,0.05405405405405406,0.14545454545454545,0.40540540540540543,0.18181818181818182,1.7297297297297298,0,0,0,1.1914893617021276,0.3333333333333333,25.509090909090908,0.05405405405405406,0.05405405405405406,35.8,3.0,0,0,2,78,2,74,0,74,0.0
6dd064c70e0914c5293cbb2fd4d3e9e8b7e8c96b.yml,15,0,0.26666666666666666,0.45454545454545453,0,1.7272727272727273,0,0,0,1.0909090909090908,0.3333333333333333,12.8,0.5454545454545454,0,46.333333333333336,1.8,0,0,2,83,2,19,0,88,0.0
c5f227505d786af28552e59bd6350503991da14f.yml,53,0.11363636363636363,0.1320754716981132,0.45454545454545453,0.03773584905660377,0.7727272727272727,10.0,0.09433962264150944,0,2.3636363636363638,0.35294117647058826,23.11320754716981,1.3181818181818181,0.36363636363636365,25.9375,3.1176470588235294,10,1,6,186,29,68,3,40,0.0
0be6d079d1bdb458fee3f5bb42b49974a11c1762.yml,37,0.3103448275862069,0.21621621621621623,0.4827586206896552,0,1.9310344827586208,13.75,0.10810810810810811,0,1.3103448275862069,0.3783783783783784,22.2972972972973,0.4827586206896552,0,63.1,3.135135135135135,18,1,2,130,9,56,3,139,0.0
154e4cbed889d9bbcc9dc7d1e8909c670572df67.yml,48,0.2894736842105263,0.20833333333333334,0.34210526315789475,0,1.8421052631578947,14.333333333333334,0.125,0,1.4736842105263157,0.2708333333333333,34.625,0.5263157894736842,0,79.84210526315789,5.083333333333333,19,1,2,122,11,127,3,131,0.0
68a43d831288af74dd97d3d59c978887148db8f7.yml,14,0,0,0.6428571428571429,0,0.8571428571428571,0,0,0,1.5714285714285714,0.6428571428571429,12.714285714285714,1.2857142857142858,0,46.5,3.0714285714285716,0,0,4,43,10,16,0,47,0.0
6696b7ed5231ce6b918f055562ab7748def33aa6.yml,14,0,0.21428571428571427,0.7272727272727273,0,1.0,0,0,0,0.6363636363636364,0.5714285714285714,24.785714285714285,1.7272727272727273,0,52.333333333333336,2.0714285714285716,0,0,1,114,8,30,0,116,0.0
24453d944bc3e8f6dca002680efff6ff7639da7e.yml,22,0.05263157894736842,0,0.3684210526315789,0.18181818181818182,1.736842105263158,0,0,0,1.3333333333333333,0.3684210526315789,25.272727272727273,0.631578947368421,0,40.09090909090909,3.6666666666666665,0,0,2,86,4,40,0,69,0.0
0b22b1482cfa4d655ba56d416b1d3951a3ffaead.yml,69,0.23214285714285715,0.14492753623188406,0.5892857142857143,0.057971014492753624,0.7321428571428571,7.0,0.13043478260869565,0,7.446428571428571,0.5,19.159420289855074,0.9107142857142857,0.07142857142857142,59.3,7.9393939393939394,7,1,21,131,4,57,12,146,0.0
80154d02474a272e06864c405f92bfb0eef6c7c5.yml,66,0.6363636363636364,0,0.5757575757575758,0.015151515151515152,1.0606060606060606,4.4,0.10606060606060606,0.22727272727272727,1.6666666666666667,0.5151515151515151,30.560606060606062,0.8484848484848485,1.4242424242424243,69.28571428571429,5.909090909090909,5,2,4,179,30,143,20,170,0.0
d5e42b67e19c888eb36bab9f274b47525208b81c.yml,42,0.4444444444444444,0.11904761904761904,0.3055555555555556,0.047619047619047616,1.75,5.0,0.19047619047619047,0.05405405405405406,1.8918918918918919,0.21951219512195122,24.833333333333332,0.5277777777777778,0.2777777777777778,33.03846153846154,4.333333333333333,6,2,4,112,4,74,7,120,0.0
